Env	location	breeder	replication_org	block	year	trial	genotypes	dummy_rep	dummy_unrep	blumeria_graminis	puccinia_hordei	plant_height	heading_date	rhynchosporium	ramularia_collo_cygni	lodging
nord_saat2021	nord_saat	nord_saat	1	2	2021	SHAPE_II_spring	Advent	0	1	1	1	91	80		1	1
kws2022	kws	kws	1	2	2022	SHAPE_II_spring	Advent	0	1				47		2	
nordic_seed2022	nordic_seed	nordic_seed	1	25	2022	SHAPE_II_spring	Advent	0	1	1	1	75	76	1		1
nord_saat2022	nord_saat	nord_saat	1	29	2022	SHAPE_II_spring	Advent	0	1	2	3	85	73			1
syngenta2022	syngenta	syngenta	1	15	2022	SHAPE_II_spring	Advent	0	1	1			76			
limagrain2022	limagrain	limagrain	1	19	2022	SHAPE_II_spring	Advent	1	0		2	85	74			1
limagrain2022	limagrain	limagrain	2	42	2022	SHAPE_II_spring	Advent	1	0	2	2	85	74			1
secobra_FEL2022	secobra_FEL	secobra2	1	5	2022	SHAPE_II_spring	Advent	0	1			75	77		5	1
secobra_LEM2022	secobra_LEM	secobra1	1	26	2022	SHAPE_II_spring	Advent	0	1	1	3	80	63			
kws2020	kws	Agrotest Fyto	1	8	2020	SHAPE_II_spring	AF-Cesar	1	0	5	4	74	71			
kws2020	kws	Agrotest Fyto	2	71	2020	SHAPE_II_spring	AF-Cesar	1	0	3	3	68	71			
nordic_seed2020	nordic_seed	Agrotest Fyto	1	3	2020	SHAPE_II_spring	AF-Cesar	1	0	1			68			1
nordic_seed2020	nordic_seed	Agrotest Fyto	2	79	2020	SHAPE_II_spring	AF-Cesar	1	0				69			1
nord_saat2020	nord_saat	nord_saat	1	36	2020	SHAPE_II_spring	AF-Cesar	1	0	2	3		91			1
nord_saat2020	nord_saat	nord_saat	2	108	2020	SHAPE_II_spring	AF-Cesar	1	0	4	4		91			1
syngenta2020	syngenta	syngenta	1	38	2020	SHAPE_II_spring	AF-Cesar	0	1	3	7		83			1
limagrain2020	limagrain	limagrain	1	57	2020	SHAPE_II_spring	AF-Cesar	0	1		2	85	83			1
secobra_LEM2020	secobra_LEM	secobra1	1	61	2020	SHAPE_II_spring	AF-Cesar	0	1	2	3	75	63			1
Bauer2020	Bauer	Bauer	1	18	2020	SHAPE_II_spring	AF-Cesar	0	1	1	1	70	70		3	1
kws2021	kws	kws	1	41	2021	SHAPE_II_spring	AF-Cesar	0	1		7		89			
nordic_seed2021	nordic_seed	nordic_seed	1	10	2021	SHAPE_II_spring	AF-Cesar	0	1			60	81			2
syngenta2021	syngenta	syngenta	1	29	2021	SHAPE_II_spring	AF-Cesar	0	1	2	8		92			2
limagrain2021	limagrain	limagrain	1	24	2021	SHAPE_II_spring	AF-Cesar	0	1		6	75	81			1
secobra_LEM2021	secobra_LEM	secobra1	1	61	2021	SHAPE_II_spring	AF-Cesar	0	1	1	9		65	1	8	1
bauer2021	bauer	bauer	1	2	2021	SHAPE_II_spring	AF-Cesar	0	1	2	2		82			3
secobra_FEL2021	secobra_FEL	secobra_FEL	1	63	2021	SHAPE_II_spring	AF-Cesar	0	1	1	1	50	78		6	1
nord_saat2021	nord_saat	nord_saat	1	29	2021	SHAPE_II_spring	AF-Cesar	0	1	1	2	90	86		1	1
kws2022	kws	kws	1	6	2022	SHAPE_II_spring	AF-Cesar	0	1				49		4	
nordic_seed2022	nordic_seed	nordic_seed	1	4	2022	SHAPE_II_spring	AF-Cesar	0	1	1	1	60	71	1		1
nord_saat2022	nord_saat	nord_saat	1	17	2022	SHAPE_II_spring	AF-Cesar	0	1	1	4	75	75			1
syngenta2022	syngenta	syngenta	1	25	2022	SHAPE_II_spring	AF-Cesar	0	1	2			77			
limagrain2022	limagrain	limagrain	1	18	2022	SHAPE_II_spring	AF-Cesar	1	0	5	3	85	62			2
limagrain2022	limagrain	limagrain	2	48	2022	SHAPE_II_spring	AF-Cesar	1	0	2	4	100	73			1
secobra_FEL2022	secobra_FEL	secobra2	1	26	2022	SHAPE_II_spring	AF-Cesar	0	1			70	89		5	1
secobra_LEM2022	secobra_LEM	secobra1	1	30	2022	SHAPE_II_spring	AF-Cesar	0	1	1	4	75				
kws2020	kws	Agrotest Fyto	1	1	2020	SHAPE_II_spring	AF-Lucius	1	0	8	3	75	76			
kws2020	kws	Agrotest Fyto	2	64	2020	SHAPE_II_spring	AF-Lucius	1	0	9	4	75	78			
nordic_seed2020	nordic_seed	Agrotest Fyto	1	25	2020	SHAPE_II_spring	AF-Lucius	1	0	1			72			1
nordic_seed2020	nordic_seed	Agrotest Fyto	2	77	2020	SHAPE_II_spring	AF-Lucius	1	0				71			1
nord_saat2020	nord_saat	nord_saat	1	23	2020	SHAPE_II_spring	AF-Lucius	1	0	6	3		90			1
nord_saat2020	nord_saat	nord_saat	2	108	2020	SHAPE_II_spring	AF-Lucius	1	0	5	1		92			1
syngenta2020	syngenta	syngenta	1	4	2020	SHAPE_II_spring	AF-Lucius	0	1	5	3		86			1
limagrain2020	limagrain	limagrain	1	13	2020	SHAPE_II_spring	AF-Lucius	0	1		3	95	83			1
secobra_LEM2020	secobra_LEM	secobra1	1	45	2020	SHAPE_II_spring	AF-Lucius	0	1	5	2	85	66			1
Bauer2020	Bauer	Bauer	1	35	2020	SHAPE_II_spring	AF-Lucius	0	1	1	1	120	65		7	7
kws2021	kws	kws	1	23	2021	SHAPE_II_spring	AF-Lucius	0	1		7		89			
nordic_seed2021	nordic_seed	nordic_seed	1	47	2021	SHAPE_II_spring	AF-Lucius	0	1			75	85			2
syngenta2021	syngenta	syngenta	1	53	2021	SHAPE_II_spring	AF-Lucius	0	1	6	4		93			2
limagrain2021	limagrain	limagrain	1	19	2021	SHAPE_II_spring	AF-Lucius	0	1		6	80	85			1
secobra_LEM2021	secobra_LEM	secobra1	1	14	2021	SHAPE_II_spring	AF-Lucius	0	1	2	3		75	1	6	1
bauer2021	bauer	bauer	1	14	2021	SHAPE_II_spring	AF-Lucius	0	1		2		78			3
secobra_FEL2021	secobra_FEL	secobra_FEL	1	36	2021	SHAPE_II_spring	AF-Lucius	0	1	1	1	53	83		4	1
nord_saat2021	nord_saat	nord_saat	1	1	2021	SHAPE_II_spring	AF-Lucius	0	1	1	1	85	87		1	1
kws2022	kws	kws	1	6	2022	SHAPE_II_spring	AF-Lucius	0	1				45		3	
nordic_seed2022	nordic_seed	nordic_seed	1	3	2022	SHAPE_II_spring	AF-Lucius	0	1	1	1	75	78	1		1
nord_saat2022	nord_saat	nord_saat	1	28	2022	SHAPE_II_spring	AF-Lucius	0	1	7	4	80	77			1
syngenta2022	syngenta	syngenta	1	19	2022	SHAPE_II_spring	AF-Lucius	0	1	4			83			
limagrain2022	limagrain	limagrain	1	16	2022	SHAPE_II_spring	AF-Lucius	1	0	3	2	95	83			1
limagrain2022	limagrain	limagrain	2	52	2022	SHAPE_II_spring	AF-Lucius	1	0	2	3	100	83			1
secobra_FEL2022	secobra_FEL	secobra2	1	13	2022	SHAPE_II_spring	AF-Lucius	0	1							
secobra_LEM2022	secobra_LEM	secobra1	1	16	2022	SHAPE_II_spring	AF-Lucius	0	1							
kws2020	kws	Nordic Seed	1	1	2020	SHAPE_II_spring	Airway	1	0	3	2	84	71			
kws2020	kws	Nordic Seed	2	64	2020	SHAPE_II_spring	Airway	1	0	2	2	87	71			
nordic_seed2020	nordic_seed	Nordic Seed	1	2	2020	SHAPE_II_spring	Airway	1	0	1			68			1
nordic_seed2020	nordic_seed	Nordic Seed	2	124	2020	SHAPE_II_spring	Airway	1	0				66			1
nord_saat2020	nord_saat	nord_saat	1	40	2020	SHAPE_II_spring	Airway	1	0	3	3		84			1
nord_saat2020	nord_saat	nord_saat	2	94	2020	SHAPE_II_spring	Airway	1	0	5	2		87			1
syngenta2020	syngenta	syngenta	1	61	2020	SHAPE_II_spring	Airway	0	1	3	3		86			1
limagrain2020	limagrain	limagrain	1	29	2020	SHAPE_II_spring	Airway	0	1		2	95	83			1
secobra_LEM2020	secobra_LEM	secobra1	1	54	2020	SHAPE_II_spring	Airway	0	1	3	1	85	61			1
Bauer2020	Bauer	Bauer	1	12	2020	SHAPE_II_spring	Airway	0	1	1	1	80	69		5	1
kws2021	kws	kws	1	32	2021	SHAPE_II_spring	Airway	0	1		7		84			
nordic_seed2021	nordic_seed	nordic_seed	1	43	2021	SHAPE_II_spring	Airway	0	1			65	83			2
syngenta2021	syngenta	syngenta	1	11	2021	SHAPE_II_spring	Airway	0	1	1	3		90			1
limagrain2021	limagrain	limagrain	1	2	2021	SHAPE_II_spring	Airway	0	1		6	90	78			1
secobra_LEM2021	secobra_LEM	secobra1	1	6	2021	SHAPE_II_spring	Airway	0	1	1	1		72	1	6	1
bauer2021	bauer	bauer	1	22	2021	SHAPE_II_spring	Airway	0	1		2		83			3
secobra_FEL2021	secobra_FEL	secobra_FEL	1	15	2021	SHAPE_II_spring	Airway	0	1	1	1	50	79		3	1
nord_saat2021	nord_saat	nord_saat	1	22	2021	SHAPE_II_spring	Airway	0	1	1	2	120	86		1	1
kws2022	kws	kws	1	28	2022	SHAPE_II_spring	Airway	0	1				47		2	
nordic_seed2022	nordic_seed	nordic_seed	1	17	2022	SHAPE_II_spring	Airway	0	1	1	1	80	71	1		1
nord_saat2022	nord_saat	nord_saat	1	9	2022	SHAPE_II_spring	Airway	0	1	1	1	94	71			1
syngenta2022	syngenta	syngenta	1	29	2022	SHAPE_II_spring	Airway	0	1	1			77			
limagrain2022	limagrain	limagrain	1	28	2022	SHAPE_II_spring	Airway	1	0		2	85	74			1
limagrain2022	limagrain	limagrain	2	51	2022	SHAPE_II_spring	Airway	1	0		2	90	74			1
secobra_FEL2022	secobra_FEL	secobra2	1	27	2022	SHAPE_II_spring	Airway	0	1			82	80		3	1
secobra_LEM2022	secobra_LEM	secobra1	1	18	2022	SHAPE_II_spring	Airway	0	1	1	3	75	63			
kws2020	kws	Selgen	1	50	2020	SHAPE_II_spring	Akcent	1	0	6	4	80	71			
kws2020	kws	Selgen	2	113	2020	SHAPE_II_spring	Akcent	1	0	5	2	72	71			
nordic_seed2020	nordic_seed	Selgen	1	11	2020	SHAPE_II_spring	Akcent	1	0	1			68			1
nordic_seed2020	nordic_seed	Selgen	2	119	2020	SHAPE_II_spring	Akcent	1	0				68			1
nord_saat2020	nord_saat	nord_saat	1	2	2020	SHAPE_II_spring	Akcent	1	0	4	3		89			1
nord_saat2020	nord_saat	nord_saat	2	70	2020	SHAPE_II_spring	Akcent	1	0	6	2		89			1
syngenta2020	syngenta	syngenta	1	55	2020	SHAPE_II_spring	Akcent	0	1	3	2		83			1
limagrain2020	limagrain	limagrain	1	24	2020	SHAPE_II_spring	Akcent	0	1		2	95	81			1
secobra_LEM2020	secobra_LEM	secobra1	1	4	2020	SHAPE_II_spring	Akcent	0	1	3	1	85	65			1
Bauer2020	Bauer	Bauer	1	38	2020	SHAPE_II_spring	Akcent	0	1	1	1	90	69		5	1
kws2021	kws	kws	1	28	2021	SHAPE_II_spring	Akcent	0	1		5		84			
nordic_seed2021	nordic_seed	nordic_seed	1	8	2021	SHAPE_II_spring	Akcent	0	1			70	76			2
syngenta2021	syngenta	syngenta	1	42	2021	SHAPE_II_spring	Akcent	0	1	2	2		90			1
limagrain2021	limagrain	limagrain	1	33	2021	SHAPE_II_spring	Akcent	0	1		6	85	79			1
secobra_LEM2021	secobra_LEM	secobra1	1	6	2021	SHAPE_II_spring	Akcent	0	1	1	2		72	1	8	1
bauer2021	bauer	bauer	1	21	2021	SHAPE_II_spring	Akcent	0	1		2		83			
secobra_FEL2021	secobra_FEL	secobra_FEL	1	48	2021	SHAPE_II_spring	Akcent	0	1	1	1	73	78		5	2
nord_saat2021	nord_saat	nord_saat	1	1	2021	SHAPE_II_spring	Akcent	0	1	1	1	87	81		1	1
kws2022	kws	kws	1	23	2022	SHAPE_II_spring	Akcent	0	1				47		4	
nordic_seed2022	nordic_seed	nordic_seed	1	20	2022	SHAPE_II_spring	Akcent	0	1	1	1	60	71	1		1
nord_saat2022	nord_saat	nord_saat	1	14	2022	SHAPE_II_spring	Akcent	0	1	4	2	80	74			1
syngenta2022	syngenta	syngenta	1	17	2022	SHAPE_II_spring	Akcent	0	1	2			75			
limagrain2022	limagrain	limagrain	1	21	2022	SHAPE_II_spring	Akcent	1	0		2	90	74			1
limagrain2022	limagrain	limagrain	2	40	2022	SHAPE_II_spring	Akcent	1	0		2	80	74			1
secobra_FEL2022	secobra_FEL	secobra2	1	14	2022	SHAPE_II_spring	Akcent	0	1			76	81		5	1
secobra_LEM2022	secobra_LEM	secobra1	1	8	2022	SHAPE_II_spring	Akcent	0	1	2	2	89	64			
kws2020	kws	Selgen	1	30	2020	SHAPE_II_spring	Aksamit	1	0	1	2	84	72			
kws2020	kws	Selgen	2	93	2020	SHAPE_II_spring	Aksamit	1	0	1	1	82	71			
nordic_seed2020	nordic_seed	Selgen	1	47	2020	SHAPE_II_spring	Aksamit	1	0	3			68			1
nordic_seed2020	nordic_seed	Selgen	2	120	2020	SHAPE_II_spring	Aksamit	1	0				69			1
nord_saat2020	nord_saat	nord_saat	1	49	2020	SHAPE_II_spring	Aksamit	1	0	1	3		86			1
nord_saat2020	nord_saat	nord_saat	2	125	2020	SHAPE_II_spring	Aksamit	1	0	5	3		88			1
syngenta2020	syngenta	syngenta	1	44	2020	SHAPE_II_spring	Aksamit	0	1	3	2		79			1
limagrain2020	limagrain	limagrain	1	10	2020	SHAPE_II_spring	Aksamit	0	1		3	95	83			1
secobra_LEM2020	secobra_LEM	secobra1	1	19	2020	SHAPE_II_spring	Aksamit	0	1	4	2	85	60			1
Bauer2020	Bauer	Bauer	1	48	2020	SHAPE_II_spring	Aksamit	0	1	1	1	80	69		3	1
kws2021	kws	kws	1	26	2021	SHAPE_II_spring	Aksamit	0	1		3		81			
nordic_seed2021	nordic_seed	nordic_seed	1	33	2021	SHAPE_II_spring	Aksamit	0	1			80	79			2
syngenta2021	syngenta	syngenta	1	45	2021	SHAPE_II_spring	Aksamit	0	1	1	2		89			1
limagrain2021	limagrain	limagrain	1	60	2021	SHAPE_II_spring	Aksamit	0	1		7	85	79			1
secobra_LEM2021	secobra_LEM	secobra1	1	29	2021	SHAPE_II_spring	Aksamit	0	1	1	1		71	1	8	1
bauer2021	bauer	bauer	1	10	2021	SHAPE_II_spring	Aksamit	0	1		2		84			2
secobra_FEL2021	secobra_FEL	secobra_FEL	1	52	2021	SHAPE_II_spring	Aksamit	0	1	1	1	58	77		6	1
nord_saat2021	nord_saat	nord_saat	1	59	2021	SHAPE_II_spring	Aksamit	0	1	1	1	98	80		1	1
kws2022	kws	kws	1	29	2022	SHAPE_II_spring	Aksamit	0	1				49		3	
nordic_seed2022	nordic_seed	nordic_seed	1	22	2022	SHAPE_II_spring	Aksamit	0	1	1	1	75	74	1		1
nord_saat2022	nord_saat	nord_saat	1	4	2022	SHAPE_II_spring	Aksamit	0	1	2	1	80	72			1
syngenta2022	syngenta	syngenta	1	1	2022	SHAPE_II_spring	Aksamit	0	1	1			74			
limagrain2022	limagrain	limagrain	1	1	2022	SHAPE_II_spring	Aksamit	1	0	3	2	90	75			1
limagrain2022	limagrain	limagrain	2	46	2022	SHAPE_II_spring	Aksamit	1	0	3	4	90	74			1
secobra_FEL2022	secobra_FEL	secobra2	1	21	2022	SHAPE_II_spring	Aksamit	0	1			70	82		4	1
secobra_LEM2022	secobra_LEM	secobra1	1	3	2022	SHAPE_II_spring	Aksamit	0	1	1	4	80	61			
kws2020	kws	KWS Lochow GmbH	1	39	2020	SHAPE_II_spring	Alicia	1	0	7	1	86	71			
kws2020	kws	KWS Lochow GmbH	2	102	2020	SHAPE_II_spring	Alicia	1	0	7	2	81	71			
kws2022	kws	kws	1	6	2022	SHAPE_II_spring	Alicia	0	1				51		3	
nordic_seed2020	nordic_seed	KWS Lochow GmbH	1	44	2020	SHAPE_II_spring	Aliciana	1	0	1			67			1
nordic_seed2020	nordic_seed	KWS Lochow GmbH	2	71	2020	SHAPE_II_spring	Aliciana	1	0				67			1
nord_saat2020	nord_saat	nord_saat	1	22	2020	SHAPE_II_spring	Aliciana	1	0	5	1		81			1
nord_saat2020	nord_saat	nord_saat	2	101	2020	SHAPE_II_spring	Aliciana	1	0	4	3		82			1
syngenta2020	syngenta	syngenta	1	60	2020	SHAPE_II_spring	Aliciana	0	1	4	2		86			1
limagrain2020	limagrain	limagrain	1	42	2020	SHAPE_II_spring	Aliciana	0	1	2	2	95	81			2
secobra_LEM2020	secobra_LEM	secobra1	1	59	2020	SHAPE_II_spring	Aliciana	0	1	2	2	85	62			1
Bauer2020	Bauer	Bauer	1	43	2020	SHAPE_II_spring	Aliciana	0	1	1	1	80	68		3	7
kws2021	kws	kws	1	42	2021	SHAPE_II_spring	Aliciana	0	1		3		81			
nordic_seed2021	nordic_seed	nordic_seed	1	66	2021	SHAPE_II_spring	Aliciana	0	1			75	79			2
syngenta2021	syngenta	syngenta	1	31	2021	SHAPE_II_spring	Aliciana	0	1	2	6		90			2
limagrain2021	limagrain	limagrain	1	2	2021	SHAPE_II_spring	Aliciana	0	1		6	85	78			1
secobra_LEM2021	secobra_LEM	secobra1	1	68	2021	SHAPE_II_spring	Aliciana	0	1	1	1		72	1	4	1
bauer2021	bauer	bauer	1	57	2021	SHAPE_II_spring	Aliciana	0	1		2		74			
secobra_FEL2021	secobra_FEL	secobra_FEL	1	38	2021	SHAPE_II_spring	Aliciana	0	1	1	1	65	78		5	1
nord_saat2021	nord_saat	nord_saat	1	12	2021	SHAPE_II_spring	Aliciana	0	1	1	2	89	83		1	1
nordic_seed2022	nordic_seed	nordic_seed	1	10	2022	SHAPE_II_spring	Aliciana	0	1	1	1	70	71	1		1
nord_saat2022	nord_saat	nord_saat	1	30	2022	SHAPE_II_spring	Aliciana	0	1	3	4	80	72			1
syngenta2022	syngenta	syngenta	1	22	2022	SHAPE_II_spring	Aliciana	0	1	3			73			
limagrain2022	limagrain	limagrain	1	27	2022	SHAPE_II_spring	Aliciana	1	0		2	85	73			1
limagrain2022	limagrain	limagrain	2	44	2022	SHAPE_II_spring	Aliciana	1	0		2	90	72			1
secobra_FEL2022	secobra_FEL	secobra2	1	7	2022	SHAPE_II_spring	Aliciana	0	1			82	81		3	1
secobra_LEM2022	secobra_LEM	secobra1	1	18	2022	SHAPE_II_spring	Aliciana	0	1	2	3	80	61			
kws2020	kws	KWS Lochow GmbH	1	46	2020	SHAPE_II_spring	Amadora	1	0	1	6	82	68			
kws2020	kws	KWS Lochow GmbH	2	109	2020	SHAPE_II_spring	Amadora	1	0	2	4	75	69			
nordic_seed2020	nordic_seed	KWS Lochow GmbH	1	22	2020	SHAPE_II_spring	Amadora	1	0	1			68			1
nordic_seed2020	nordic_seed	KWS Lochow GmbH	2	80	2020	SHAPE_II_spring	Amadora	1	0				67			1
nord_saat2020	nord_saat	nord_saat	1	63	2020	SHAPE_II_spring	Amadora	1	0	6	5		81			1
nord_saat2020	nord_saat	nord_saat	2	86	2020	SHAPE_II_spring	Amadora	1	0	4	5		82			1
syngenta2020	syngenta	syngenta	1	21	2020	SHAPE_II_spring	Amadora	0	1	3	7		74			1
limagrain2020	limagrain	limagrain	1	11	2020	SHAPE_II_spring	Amadora	0	1		2	85	83			1
secobra_LEM2020	secobra_LEM	secobra1	1	25	2020	SHAPE_II_spring	Amadora	0	1	3	3	85	57			1
Bauer2020	Bauer	Bauer	1	35	2020	SHAPE_II_spring	Amadora	0	1	1	1	80	68		5	7
kws2021	kws	kws	1	4	2021	SHAPE_II_spring	Amadora	0	1		7		81			
nordic_seed2021	nordic_seed	nordic_seed	1	2	2021	SHAPE_II_spring	Amadora	0	1			65	78			2
syngenta2021	syngenta	syngenta	1	48	2021	SHAPE_II_spring	Amadora	0	1	1	8		89			2
limagrain2021	limagrain	limagrain	1	3	2021	SHAPE_II_spring	Amadora	0	1		7	85	75			1
secobra_LEM2021	secobra_LEM	secobra1	1	22	2021	SHAPE_II_spring	Amadora	0	1	1	5		69	1	6	1
bauer2021	bauer	bauer	1	66	2021	SHAPE_II_spring	Amadora	0	1		2		82			2
secobra_FEL2021	secobra_FEL	secobra_FEL	1	45	2021	SHAPE_II_spring	Amadora	0	1	1	1	52	77		4	1
nord_saat2021	nord_saat	nord_saat	1	69	2021	SHAPE_II_spring	Amadora	0	1	1	7	96	79		1	1
kws2022	kws	kws	1	1	2022	SHAPE_II_spring	Amadora	0	1				53		1	
nordic_seed2022	nordic_seed	nordic_seed	1	9	2022	SHAPE_II_spring	Amadora	0	1	1	1	65	70	1		1
nord_saat2022	nord_saat	nord_saat	1	28	2022	SHAPE_II_spring	Amadora	0	1	1	4	90	71			1
syngenta2022	syngenta	syngenta	1	1	2022	SHAPE_II_spring	Amadora	0	1	1			70			
limagrain2022	limagrain	limagrain	1	7	2022	SHAPE_II_spring	Amadora	1	0		2	85	74			1
limagrain2022	limagrain	limagrain	2	36	2022	SHAPE_II_spring	Amadora	1	0		3	80	70			1
secobra_FEL2022	secobra_FEL	secobra2	1	16	2022	SHAPE_II_spring	Amadora	0	1			65	76		4	1
secobra_LEM2022	secobra_LEM	secobra1	1	22	2022	SHAPE_II_spring	Amadora	0	1	1	5	75	59			
kws2020	kws	KWS Lochow GmbH	1	60	2020	SHAPE_II_spring	Ambrosia	1	0	9	1					
kws2020	kws	KWS Lochow GmbH	2	123	2020	SHAPE_II_spring	Ambrosia	1	0	9	1					
nordic_seed2020	nordic_seed	KWS Lochow GmbH	1	56	2020	SHAPE_II_spring	Ambrosia	1	0	3			78			1
nordic_seed2020	nordic_seed	KWS Lochow GmbH	2	88	2020	SHAPE_II_spring	Ambrosia	1	0				78			1
nord_saat2020	nord_saat	nord_saat	1	17	2020	SHAPE_II_spring	Ambrosia	1	0	6	5		96			1
nord_saat2020	nord_saat	nord_saat	2	81	2020	SHAPE_II_spring	Ambrosia	1	0	4	4		94			1
syngenta2020	syngenta	syngenta	1	37	2020	SHAPE_II_spring	Ambrosia	0	1	3	2					1
limagrain2020	limagrain	limagrain	1	34	2020	SHAPE_II_spring	Ambrosia	0	1	2	2	100	83			1
secobra_LEM2020	secobra_LEM	secobra1	1	54	2020	SHAPE_II_spring	Ambrosia	0	1	3	3	80	74			1
Bauer2020	Bauer	Bauer	1	38	2020	SHAPE_II_spring	Ambrosia	0	1	1	1	100	64		7	7
kws2021	kws	kws	1	8	2021	SHAPE_II_spring	Ambrosia	0	1		9		81			
nordic_seed2021	nordic_seed	nordic_seed	1	69	2021	SHAPE_II_spring	Ambrosia	0	1			65	89			2
syngenta2021	syngenta	syngenta	1	17	2021	SHAPE_II_spring	Ambrosia	0	1	5	6		121			1
limagrain2021	limagrain	limagrain	1	68	2021	SHAPE_II_spring	Ambrosia	0	1		5	85	87			1
secobra_LEM2021	secobra_LEM	secobra1	1	27	2021	SHAPE_II_spring	Ambrosia	0	1	1	3		80	1	2	1
bauer2021	bauer	bauer	1	21	2021	SHAPE_II_spring	Ambrosia	0	1				94			
secobra_FEL2021	secobra_FEL	secobra_FEL	1	65	2021	SHAPE_II_spring	Ambrosia	0	1	1	1	74	63		1	1
nord_saat2021	nord_saat	nord_saat	1	47	2021	SHAPE_II_spring	Ambrosia	0	1	1	1	81	86		1	1
kws2022	kws	kws	1	3	2022	SHAPE_II_spring	Ambrosia	0	1				37		1	
nordic_seed2022	nordic_seed	nordic_seed	1	26	2022	SHAPE_II_spring	Ambrosia	0	1	1	1	90	85	1		1
nord_saat2022	nord_saat	nord_saat	1	27	2022	SHAPE_II_spring	Ambrosia	0	1	7	5	90	71			1
syngenta2022	syngenta	syngenta	1	3	2022	SHAPE_II_spring	Ambrosia	0	1	3						
limagrain2022	limagrain	limagrain	1	10	2022	SHAPE_II_spring	Ambrosia	1	0		2	85	74			1
limagrain2022	limagrain	limagrain	2	41	2022	SHAPE_II_spring	Ambrosia	1	0		2	85	74			1
secobra_FEL2022	secobra_FEL	secobra2	1	18	2022	SHAPE_II_spring	Ambrosia	0	1			80	82		1	1
secobra_LEM2022	secobra_LEM	secobra1	1	30	2022	SHAPE_II_spring	Ambrosia	0	1	3	2	75				
nord_saat2020	nord_saat	nord_saat	1	8	2020	SHAPE_II_spring	Amidala	1	0	6	5		85			1
nord_saat2020	nord_saat	nord_saat	2	122	2020	SHAPE_II_spring	Amidala	1	0	5	4		83			1
secobra_LEM2021	secobra_LEM	secobra1	1	30	2021	SHAPE_II_spring	Amidala	0	1	1	5		62	1	5	7
secobra_LEM2021	secobra_LEM	secobra1	1	30	2021	SHAPE_II_spring	Amidala	0	1	1	6		63	1	4	9
secobra_LEM2021	secobra_LEM	secobra1	1	30	2021	SHAPE_II_spring	Amidala	0	1	1	1		70	1	4	1
secobra_LEM2021	secobra_LEM	secobra1	1	56	2021	SHAPE_II_spring	Amidala	0	1	1	1		72	1	6	1
secobra_LEM2021	secobra_LEM	secobra1	1	63	2021	SHAPE_II_spring	Amidala	0	1	1	3		62	1	4	5
secobra_LEM2021	secobra_LEM	secobra1	1	64	2021	SHAPE_II_spring	Amidala	0	1	1	3		69	1	6	1
nordic_seed2022	nordic_seed	nordic_seed	1	21	2022	SHAPE_II_spring	Amidala	0	1	1	1	55	67	1		1
nord_saat2022	nord_saat	nord_saat	1	3	2022	SHAPE_II_spring	Amidala	0	1	1	1	83	73			1
nord_saat2022	nord_saat	nord_saat	1	20	2022	SHAPE_II_spring	Amidala	0	1	1	3	88	72			1
syngenta2022	syngenta	syngenta	1	3	2022	SHAPE_II_spring	Amidala	0	1	1			73			
limagrain2022	limagrain	limagrain	1	8	2022	SHAPE_II_spring	Amidala	1	0		2	85	70			1
limagrain2022	limagrain	limagrain	2	60	2022	SHAPE_II_spring	Amidala	1	0		2	80	71			1
secobra_FEL2022	secobra_FEL	secobra2	1	1	2022	SHAPE_II_spring	Amidala	0	1			77	76		4	1
secobra_LEM2022	secobra_LEM	secobra1	1	16	2022	SHAPE_II_spring	Amidala	0	1	1	5	75	61			
kws2020	kws	Selgen	1	22	2020	SHAPE_II_spring	Amulet	1	0	6	1	72	71			
kws2020	kws	Selgen	2	85	2020	SHAPE_II_spring	Amulet	1	0	7	1	68	71			
nordic_seed2020	nordic_seed	Selgen	1	8	2020	SHAPE_II_spring	Amulet	1	0	1			66			1
nordic_seed2020	nordic_seed	Selgen	2	93	2020	SHAPE_II_spring	Amulet	1	0				67			1
nord_saat2020	nord_saat	nord_saat	1	19	2020	SHAPE_II_spring	Amulet	1	0	4	2		83			1
nord_saat2020	nord_saat	nord_saat	2	84	2020	SHAPE_II_spring	Amulet	1	0	8	2		83			1
syngenta2020	syngenta	syngenta	1	55	2020	SHAPE_II_spring	Amulet	0	1	3	4		79			1
limagrain2020	limagrain	limagrain	1	44	2020	SHAPE_II_spring	Amulet	0	1		2	95	80			2
secobra_LEM2020	secobra_LEM	secobra1	1	24	2020	SHAPE_II_spring	Amulet	0	1	3	3	85	59			1
Bauer2020	Bauer	Bauer	1	33	2020	SHAPE_II_spring	Amulet	0	1	1	1	105	69		7	5
kws2021	kws	kws	1	54	2021	SHAPE_II_spring	Amulet	0	1		5		89			
nordic_seed2021	nordic_seed	nordic_seed	1	18	2021	SHAPE_II_spring	Amulet	0	1			75	80			2
syngenta2021	syngenta	syngenta	1	62	2021	SHAPE_II_spring	Amulet	0	1	7	8		83			9
limagrain2021	limagrain	limagrain	1	5	2021	SHAPE_II_spring	Amulet	0	1		5	85	80			1
secobra_LEM2021	secobra_LEM	secobra1	1	36	2021	SHAPE_II_spring	Amulet	0	1	1	6		66	1	6	9
bauer2021	bauer	bauer	1	31	2021	SHAPE_II_spring	Amulet	0	1		6		78			3
secobra_FEL2021	secobra_FEL	secobra_FEL	1	23	2021	SHAPE_II_spring	Amulet	0	1	1	1	55	76		2	1
